BGGId,Name,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63
137550.0,Story War,0.0,0.0,0.0,5.854793,4.367035,7.7148943,0.0,4.756003,0.0,5.523551,9.342821,0.0,0.0,6.747476,0.56998736,0.0,6.9073405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4226341,2.0884347,6.2812,8.83519,1.0857558,1.1680679,5.2625,0.7099898,0.0,1.6994312,0.0,0.0,0.7659453,3.9267995,0.0,7.3491364,0.0,2.976439,5.0413485,3.1039498,0.0,0.0,0.0,1.4828056,3.91401,0.0,2.4046881,0.0,0.0,5.072552,1.2671552,2.303656,0.0,0.0,0.0,0.0,7.1545596,0.0,3.2267356
137669.0,Gearworld: The Borderlands,0.0,0.0,0.0,5.829295,4.3467665,7.6746783,0.0,4.7347145,0.0,5.4875565,9.295059,0.0,0.0,6.709187,0.5702453,0.0,6.8693504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4048748,2.0705774,6.2486157,8.786173,1.0812254,1.1588355,5.232766,0.6995917,0.0,1.6913991,0.0,0.0,0.76664805,3.9037092,0.0,7.3108716,0.0,2.9572797,5.0167494,3.0789313,0.0,0.0,0.0,1.4761058,3.8929126,0.0,2.3978696,0.0,0.0,5.048149,1.2588316,2.2982996,0.0,0.0,0.0,0.0,7.1079364,0.0,3.2157888
137931.0,Nada!,0.0,0.0,0.0,5.734346,4.2763553,7.547832,0.0,4.6554985,0.0,5.398978,9.148505,0.0,0.0,6.598233,0.55911815,0.0,6.752557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.354623,2.041995,6.141693,8.643867,1.0634885,1.1403522,5.1543064,0.6857067,0.0,1.6597708,0.0,0.0,0.7418504,3.851653,0.0,7.1994615,0.0,2.9123504,4.938364,3.0329459,0.0,0.0,0.0,1.4471436,3.826309,0.0,2.3568692,0.0,0.0,4.9614496,1.239563,2.2504191,0.0,0.0,0.0,0.0,6.992653,0.0,3.161799
138105.0,Hordes: High Command,0.0,0.0,0.0,5.7653484,4.299971,7.590618,0.0,4.684405,0.0,5.4326096,9.1998825,0.0,0.0,6.641019,0.5590812,0.0,6.794153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3721342,2.0502186,6.178309,8.694316,1.0695038,1.1482829,5.1820474,0.69404984,0.0,1.6701528,0.0,0.0,0.75191617,3.8702195,0.0,7.2308745,0.0,2.922373,4.9650836,3.049478,0.0,0.0,0.0,1.4554375,3.8503158,0.0,2.3697028,0.0,0.0,4.994088,1.2434859,2.2718356,0.0,0.0,0.0,0.0,7.034107,0.0,3.1769166
139131.0,Hoplomachus: Rise of Rome,0.0,0.0,0.0,5.8761525,4.382887,7.7408338,0.0,4.777056,0.0,5.5384617,9.378626,0.0,0.0,6.7706294,0.57432806,0.0,6.9293385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43632,2.0911381,6.3052964,8.864976,1.0878987,1.1752139,5.2820697,0.7070009,0.0,1.7076541,0.0,0.0,0.77003515,3.9442797,0.0,7.374359,0.0,2.9836218,5.0599146,3.1080925,0.0,0.0,0.0,1.4819812,3.9252727,0.0,2.4167445,0.0,0.0,5.091836,1.2706246,2.3136232,0.0,0.0,0.0,0.0,7.1743226,0.0,3.2444985
139137.0,Firefly: Out to the Black,0.0,0.0,0.0,5.729632,4.2717457,7.537734,0.0,4.6557813,0.0,5.3975925,9.136807,0.0,0.0,6.592723,0.56017166,0.0,6.7510138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3476865,2.0420039,6.14182,8.634726,1.0634302,1.1440895,5.144747,0.6877502,0.0,1.6639007,0.0,0.0,0.7500899,3.843232,0.0,7.186745,0.0,2.9050987,4.9288754,3.031408,0.0,0.0,0.0,1.4469142,3.818154,0.0,2.3537192,0.0,0.0,4.9632335,1.2357706,2.2542458,0.0,0.0,0.0,0.0,6.9867773,0.0,3.1584342
139147.0,Romolo o Remo?,0.0,0.0,0.0,5.8913364,4.3964124,7.7607327,0.0,4.7899985,0.0,5.5478134,9.396015,0.0,0.0,6.783512,0.5747316,0.0,6.9455247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4482954,2.0964878,6.319735,8.881495,1.0919881,1.1752896,5.2923956,0.70533335,0.0,1.7046055,0.0,0.0,0.76890785,3.9510105,0.0,7.3906913,0.0,2.9924092,5.0732093,3.1143029,0.0,0.0,0.0,1.4906088,3.9360116,0.0,2.425453,0.0,0.0,5.107046,1.2752634,2.3214478,0.0,0.0,0.0,0.0,7.1932817,0.0,3.2538292
139572.0,Karesansui,0.0,0.0,0.0,5.829844,4.350389,7.680363,0.0,4.739438,0.0,5.4904833,9.299375,0.0,0.0,6.714946,0.5656434,0.0,6.874241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4081135,2.0765092,6.2555203,8.787303,1.076987,1.1574676,5.2349257,0.70257246,0.0,1.6887869,0.0,0.0,0.7652397,3.908258,0.0,7.312793,0.0,2.958146,5.017218,3.0864105,0.0,0.0,0.0,1.4716903,3.896371,0.0,2.3925965,0.0,0.0,5.0474744,1.2599438,2.293282,0.0,0.0,0.0,0.0,7.1126223,0.0,3.2165408
140857.0,Renaissance Man,0.0,0.0,0.0,5.7497272,4.2906027,7.5707827,0.0,4.6709332,0.0,5.4169884,9.171939,0.0,0.0,6.6183114,0.56361884,0.0,6.7774205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3569152,2.048784,6.1708603,8.66748,1.0682479,1.1473075,5.162411,0.68936193,0.0,1.6667253,0.0,0.0,0.7531091,3.8558512,0.0,7.214479,0.0,2.916928,4.9452844,3.0407054,0.0,0.0,0.0,1.4528612,3.844001,0.0,2.3655064,0.0,0.0,4.98342,1.2437533,2.2609608,0.0,0.0,0.0,0.0,7.0158234,0.0,3.1667526
141653.0,Disc Duelers,0.0,0.0,0.0,5.815293,4.3397417,7.6677747,0.0,4.7330427,0.0,5.491501,9.293679,0.0,0.0,6.704007,0.56543255,0.0,6.861352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4128623,2.0723848,6.242671,8.785562,1.0820496,1.1639508,5.2308598,0.6993557,0.0,1.6864212,0.0,0.0,0.75555074,3.9087493,0.0,7.306181,0.0,2.9548905,5.0128045,3.0832195,0.0,0.0,0.0,1.4727579,3.8896673,0.0,2.3937826,0.0,0.0,5.0430565,1.2587744,2.2961774,0.0,0.0,0.0,0.0,7.105734,0.0,3.2094865
141735.0,Patronize,0.0,0.0,0.0,5.806802,4.3330073,7.646283,0.0,4.7169027,0.0,5.46735,9.2652445,0.0,0.0,6.6879396,0.5662845,0.0,6.8478913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3961406,2.068473,6.231498,8.755694,1.0758774,1.1566193,5.2146463,0.70103014,0.0,1.6851795,0.0,0.0,0.75827515,3.8919435,0.0,7.283434,0.0,2.9485111,4.999545,3.0745308,0.0,0.0,0.0,1.4715061,3.8795576,0.0,2.3867939,0.0,0.0,5.0315056,1.257513,2.2870235,0.0,0.0,0.0,0.0,7.088731,0.0,3.2020683
142063.0,Deadzone,0.0,0.0,0.0,5.865854,4.3788085,7.7338247,0.0,4.769393,0.0,5.5348015,9.363844,0.0,0.0,6.7597976,0.5747449,0.0,6.920056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.430982,2.0896873,6.29835,8.848695,1.0885334,1.169948,5.270253,0.70440114,0.0,1.7023215,0.0,0.0,0.7709921,3.9370718,0.0,7.362714,0.0,2.9773135,5.056117,3.1050222,0.0,0.0,0.0,1.4862432,3.9261997,0.0,2.4141662,0.0,0.0,5.088386,1.2665714,2.3115551,0.0,0.0,0.0,0.0,7.162503,0.0,3.2362814
142557.0,Rory's Story Cubes: Enchanted,0.0,0.0,0.0,5.790691,4.3234644,7.631238,0.0,4.7121243,0.0,5.4609585,9.248446,0.0,0.0,6.673302,0.5658025,0.0,6.8254986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3855913,2.0659769,6.2138453,8.740333,1.0737785,1.1626853,5.2066703,0.69302803,0.0,1.6827745,0.0,0.0,0.750546,3.891076,0.0,7.27294,0.0,2.939245,4.987636,3.0673862,0.0,0.0,0.0,1.4619753,3.8664958,0.0,2.3836896,0.0,0.0,5.018046,1.2491602,2.279763,0.0,0.0,0.0,0.0,7.072073,0.0,3.1933074
142558.0,Rory's Story Cubes: Prehistoria,0.0,0.0,0.0,5.8035684,4.3326106,7.648991,0.0,4.7247405,0.0,5.475298,9.268626,0.0,0.0,6.6888585,0.56642765,0.0,6.841087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.393553,2.0687249,6.226356,8.760604,1.0765523,1.1644557,5.218559,0.6943937,0.0,1.6872977,0.0,0.0,0.7536781,3.899379,0.0,7.291898,0.0,2.9442668,4.99896,3.0753691,0.0,0.0,0.0,1.4644241,3.8741655,0.0,2.3902338,0.0,0.0,5.0288754,1.2515913,2.285666,0.0,0.0,0.0,0.0,7.0882964,0.0,3.2013712
143882.0,ebbes,0.0,0.0,0.0,5.684203,4.239908,7.4796576,0.0,4.6175685,0.0,5.3516445,9.065694,0.0,0.0,6.5411434,0.55368,0.0,6.6954794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3220735,2.0232913,6.0915856,8.566517,1.0537713,1.1301568,5.107417,0.68086624,0.0,1.6486137,0.0,0.0,0.7408032,3.8140051,0.0,7.1282773,0.0,2.8846958,4.8943563,3.006737,0.0,0.0,0.0,1.435129,3.7904809,0.0,2.3327193,0.0,0.0,4.9216905,1.2269245,2.235322,0.0,0.0,0.0,0.0,6.9304857,0.0,3.1317832
144468.0,Jungle Speed: Safari,0.0,0.0,0.0,5.8260083,4.3484616,7.67178,0.0,4.7388835,0.0,5.4911146,9.298999,0.0,0.0,6.711977,0.56272984,0.0,6.864795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4076066,2.072808,6.247285,8.792058,1.0798385,1.1642747,5.2374372,0.700292,0.0,1.6894848,0.0,0.0,0.76051223,3.909363,0.0,7.3133903,0.0,2.9550285,5.0100956,3.0816622,0.0,0.0,0.0,1.4697212,3.8895645,0.0,2.3985205,0.0,0.0,5.048173,1.2599297,2.2941103,0.0,0.0,0.0,0.0,7.114569,0.0,3.2144103
144566.0,Circus Train (Second Edition),0.0,0.0,0.0,5.7924657,4.3231163,7.62433,0.0,4.7017837,0.0,5.4577303,9.248234,0.0,0.0,6.6702228,0.5680254,0.0,6.83511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.386001,2.0626016,6.215261,8.736811,1.077421,1.1550758,5.205681,0.6984668,0.0,1.6873595,0.0,0.0,0.7613543,3.8844335,0.0,7.272273,0.0,2.94286,4.990043,3.0645444,0.0,0.0,0.0,1.467734,3.8666406,0.0,2.3838978,0.0,0.0,5.017777,1.2519401,2.282688,0.0,0.0,0.0,0.0,7.0720234,0.0,3.1926613
144743.0,Machina Arcana,0.0,0.0,0.0,6.017289,4.489983,7.934841,0.0,4.8939905,0.0,5.6733694,9.607701,0.0,0.0,6.9343576,0.58898336,0.0,7.0996656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5210748,2.1427643,6.461396,9.082144,1.1099387,1.2002715,5.406239,0.7254795,0.0,1.7501109,0.0,0.0,0.78691214,4.0435834,0.0,7.5503592,0.0,3.051822,5.1856575,3.1852782,0.0,0.0,0.0,1.5211098,4.022093,0.0,2.4831529,0.0,0.0,5.2177997,1.2996014,2.3677287,0.0,0.0,0.0,0.0,7.352878,0.0,3.322126
145103.0,7 Days of Westerplatte,0.0,0.0,0.0,5.7827897,4.3150735,7.6187463,0.0,4.702277,0.0,5.448594,9.229993,0.0,0.0,6.664579,0.5605416,0.0,6.815946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3840556,2.0547602,6.2009497,8.722005,1.0724474,1.1513755,5.1985717,0.6944562,0.0,1.676897,0.0,0.0,0.7579731,3.8859198,0.0,7.2514477,0.0,2.9338088,4.9810696,3.0574365,0.0,0.0,0.0,1.4574975,3.8651488,0.0,2.37561,0.0,0.0,5.0123844,1.249106,2.2815807,0.0,0.0,0.0,0.0,7.058543,0.0,3.1869335
145393.0,Gem Rush,0.0,0.0,0.0,5.842245,4.360668,7.697536,0.0,4.7490444,0.0,5.50513,9.327272,0.0,0.0,6.72977,0.5697807,0.0,6.888732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4194882,2.0794542,6.2702436,8.814372,1.0824056,1.1662021,5.246607,0.7011733,0.0,1.6953192,0.0,0.0,0.7597499,3.9230552,0.0,7.327866,0.0,2.9650443,5.0304766,3.093024,0.0,0.0,0.0,1.4773918,3.9030862,0.0,2.4070897,0.0,0.0,5.0609546,1.2598366,2.2971482,0.0,0.0,0.0,0.0,7.1307735,0.0,3.222105
145654.0,Invaders,0.0,0.0,0.0,5.7314444,4.269359,7.546758,0.0,4.6585965,0.0,5.392905,9.141287,0.0,0.0,6.60007,0.5609465,0.0,6.753313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3516278,2.0347831,6.1437964,8.641658,1.0600736,1.1393521,5.150768,0.6860194,0.0,1.6653677,0.0,0.0,0.7449119,3.8475826,0.0,7.1905265,0.0,2.907643,4.9329495,3.0305772,0.0,0.0,0.0,1.4472954,3.8297176,0.0,2.3597143,0.0,0.0,4.963832,1.2405034,2.2591314,0.0,0.0,0.0,0.0,6.990066,0.0,3.1623268
146228.0,1714: The Case of the Catalans,0.0,0.0,0.0,5.7421994,4.2824726,7.563086,0.0,4.6672583,0.0,5.4079027,9.159795,0.0,0.0,6.614135,0.5580661,0.0,6.7693305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3585684,2.0431068,6.1555924,8.655281,1.0676678,1.140634,5.1572757,0.6842716,0.0,1.6675266,0.0,0.0,0.7568182,3.851306,0.0,7.2019467,0.0,2.9141016,4.9457374,3.035972,0.0,0.0,0.0,1.4515504,3.835956,0.0,2.3636498,0.0,0.0,4.975847,1.2377282,2.2643538,0.0,0.0,0.0,0.0,7.004485,0.0,3.165419
146275.0,Vikings: Warriors of the North,0.0,0.0,0.0,5.859584,4.36856,7.7199316,0.0,4.7627788,0.0,5.518467,9.350886,0.0,0.0,6.749013,0.57471687,0.0,6.9072905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4280648,2.0834644,6.2854857,8.841688,1.081958,1.1677123,5.265027,0.7019665,0.0,1.7034614,0.0,0.0,0.7684223,3.9343054,0.0,7.354415,0.0,2.9731467,5.0455933,3.1003563,0.0,0.0,0.0,1.4818879,3.9181263,0.0,2.4156957,0.0,0.0,5.0813165,1.2679763,2.3094573,0.0,0.0,0.0,0.0,7.156654,0.0,3.2333932
147240.0,Catan: Family Edition,0.0,0.0,0.0,5.8194513,4.341569,7.669068,0.0,4.731396,0.0,5.4845715,9.28674,0.0,0.0,6.705301,0.5650805,0.0,6.8627257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.403682,2.0706933,6.240696,8.779956,1.0796123,1.1589913,5.229132,0.6961972,0.0,1.6895466,0.0,0.0,0.76213706,3.9061372,0.0,7.3026934,0.0,2.956824,5.01206,3.0794797,0.0,0.0,0.0,1.4727525,3.8909924,0.0,2.3943894,0.0,0.0,5.04415,1.2588085,2.2914221,0.0,0.0,0.0,0.0,7.103148,0.0,3.2086358
147614.0,Crazy Time,0.0,0.0,0.0,5.8653326,4.375624,7.7254944,0.0,4.7701325,0.0,5.5300236,9.359415,0.0,0.0,6.7575707,0.57019854,0.0,6.9151406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4323568,2.0922291,6.292065,8.848921,1.0826253,1.1744535,5.271236,0.70548725,0.0,1.7032573,0.0,0.0,0.76312023,3.9402897,0.0,7.3567867,0.0,2.9807396,5.04735,3.1046312,0.0,0.0,0.0,1.4853901,3.9140248,0.0,2.4111316,0.0,0.0,5.083165,1.2693038,2.3077934,0.0,0.0,0.0,0.0,7.1618505,0.0,3.2375057
147624.0,Mount Everest,0.0,0.0,0.0,5.708161,4.258943,7.5159326,0.0,4.6395674,0.0,5.3762646,9.111119,0.0,0.0,6.576834,0.5586916,0.0,6.729335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3334186,2.027916,6.121142,8.607994,1.0598881,1.1399671,5.126415,0.6819217,0.0,1.6583958,0.0,0.0,0.744231,3.8336923,0.0,7.1574597,0.0,2.8936746,4.9105015,3.019036,0.0,0.0,0.0,1.441517,3.815193,0.0,2.346916,0.0,0.0,4.943884,1.230939,2.2489622,0.0,0.0,0.0,0.0,6.9600606,0.0,3.1481397
147707.0,Mush! Mush!: Snow Tails 2,0.0,0.0,0.0,5.8962827,4.397731,7.7693233,0.0,4.794682,0.0,5.555175,9.412555,0.0,0.0,6.7939286,0.5703983,0.0,6.9528813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4536853,2.1014225,6.3280725,8.902122,1.0927188,1.174489,5.300838,0.7072781,0.0,1.7075499,0.0,0.0,0.7702719,3.957924,0.0,7.4048367,0.0,2.9936965,5.075509,3.122485,0.0,0.0,0.0,1.4897591,3.9405549,0.0,2.4252226,0.0,0.0,5.1112385,1.2787619,2.3212326,0.0,0.0,0.0,0.0,7.2074633,0.0,3.2562716
147716.0,Mars Attacks: The Miniatures Game,0.0,0.0,0.0,5.734494,4.2795663,7.5503845,0.0,4.6589155,0.0,5.4015665,9.148539,0.0,0.0,6.601989,0.5602844,0.0,6.7577353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3500333,2.041337,6.150913,8.641362,1.0609245,1.1364077,5.151459,0.6914308,0.0,1.666059,0.0,0.0,0.7543975,3.8416417,0.0,7.1983128,0.0,2.908262,4.938243,3.035545,0.0,0.0,0.0,1.4522333,3.83385,0.0,2.3580534,0.0,0.0,4.9678483,1.2413778,2.2578142,0.0,0.0,0.0,0.0,6.9985704,0.0,3.160378
147887.0,Allegiance: A Realm Divided,0.0,0.0,0.0,5.87403,4.383364,7.740976,0.0,4.7750616,0.0,5.539625,9.378454,0.0,0.0,6.7656546,0.5767261,0.0,6.9289036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4385824,2.0938787,6.3087187,8.865415,1.0899634,1.1743457,5.279614,0.7060312,0.0,1.7061989,0.0,0.0,0.76740384,3.9402044,0.0,7.37599,0.0,2.9860756,5.063718,3.11203,0.0,0.0,0.0,1.4888612,3.9288433,0.0,2.4186728,0.0,0.0,5.094039,1.2699665,2.31384,0.0,0.0,0.0,0.0,7.177581,0.0,3.2407444
148231.0,Corto,0.0,0.0,0.0,5.7787538,4.3076873,7.6088095,0.0,4.6955223,0.0,5.4434624,9.216763,0.0,0.0,6.653313,0.5633264,0.0,6.810513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3793154,2.0563397,6.198136,8.712252,1.0683831,1.1488688,5.1906543,0.69319975,0.0,1.6776525,0.0,0.0,0.7566792,3.8739638,0.0,7.250167,0.0,2.9306016,4.9745693,3.0588326,0.0,0.0,0.0,1.4623901,3.8582165,0.0,2.3767724,0.0,0.0,5.0075336,1.2497851,2.2786505,0.0,0.0,0.0,0.0,7.05256,0.0,3.1892884
149097.0,Spurs: A Tale in the Old West,0.0,0.0,0.0,5.9702826,4.4572234,7.8734713,0.0,4.853292,0.0,5.630455,9.530829,0.0,0.0,6.879718,0.58201045,0.0,7.0421114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4977057,2.1271753,6.408028,9.012506,1.1059086,1.1944535,5.3661804,0.71642745,0.0,1.7348335,0.0,0.0,0.7849596,4.0109873,0.0,7.496188,0.0,3.0359452,5.145828,3.1562092,0.0,0.0,0.0,1.5070665,3.9905217,0.0,2.4570603,0.0,0.0,5.1739054,1.2896256,2.3559985,0.0,0.0,0.0,0.0,7.288955,0.0,3.2964678
149361.0,Hapsburg Eclipse,0.0,0.0,0.0,5.779869,4.312792,7.612022,0.0,4.6971393,0.0,5.44252,9.2254505,0.0,0.0,6.658489,0.5630878,0.0,6.81095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3776512,2.055149,6.197819,8.714552,1.0707035,1.1511691,5.193453,0.691612,0.0,1.6730868,0.0,0.0,0.7566392,3.8795288,0.0,7.251156,0.0,2.928208,4.9764333,3.0559647,0.0,0.0,0.0,1.4583555,3.8622553,0.0,2.376279,0.0,0.0,5.0081882,1.2479473,2.27838,0.0,0.0,0.0,0.0,7.054404,0.0,3.1877022
150014.0,Pixel Glory,0.0,0.0,0.0,5.8335996,4.3506637,7.6817775,0.0,4.7391186,0.0,5.499916,9.305921,0.0,0.0,6.7145786,0.56464684,0.0,6.8752046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.414546,2.078139,6.2541685,8.79834,1.078948,1.161063,5.2403126,0.7047796,0.0,1.687954,0.0,0.0,0.76182365,3.9104404,0.0,7.31641,0.0,2.9606593,5.0215306,3.0900354,0.0,0.0,0.0,1.473525,3.8942256,0.0,2.3949142,0.0,0.0,5.0535393,1.2601328,2.2988622,0.0,0.0,0.0,0.0,7.1204286,0.0,3.216392
150364.0,Dig Down Dwarf,0.0,0.0,0.0,5.8166523,4.342614,7.6675067,0.0,4.729491,0.0,5.4848213,9.287171,0.0,0.0,6.7036943,0.56858665,0.0,6.860133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.404748,2.0705664,6.2431626,8.779596,1.076664,1.1608325,5.230791,0.70085156,0.0,1.6887554,0.0,0.0,0.7613022,3.9037178,0.0,7.305223,0.0,2.9561734,5.010556,3.080535,0.0,0.0,0.0,1.4716213,3.8896964,0.0,2.3897974,0.0,0.0,5.0389566,1.2579705,2.2920532,0.0,0.0,0.0,0.0,7.099929,0.0,3.2081442
150533.0,Samurai Gardener,0.0,0.0,0.0,5.805648,4.329889,7.650056,0.0,4.7187724,0.0,5.47085,9.264109,0.0,0.0,6.6873403,0.5656586,0.0,6.84739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.401093,2.0713286,6.2308273,8.757743,1.0716975,1.1556537,5.220155,0.70090973,0.0,1.6826044,0.0,0.0,0.7526429,3.8943563,0.0,7.294262,0.0,2.9502919,5.0006614,3.0761304,0.0,0.0,0.0,1.4685957,3.8751664,0.0,2.3854299,0.0,0.0,5.0279207,1.2627592,2.2836685,0.0,0.0,0.0,0.0,7.091128,0.0,3.20436
150580.0,Spexxx,0.0,0.0,0.0,5.837532,4.35484,7.6858273,0.0,4.7480407,0.0,5.496834,9.315655,0.0,0.0,6.7203593,0.56774986,0.0,6.878286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.410717,2.079175,6.2568793,8.805274,1.0824795,1.1626952,5.2500405,0.7008063,0.0,1.6921417,0.0,0.0,0.76110643,3.9194827,0.0,7.326862,0.0,2.9648213,5.025555,3.0892417,0.0,0.0,0.0,1.4735264,3.894654,0.0,2.395293,0.0,0.0,5.053176,1.2627596,2.2928512,0.0,0.0,0.0,0.0,7.1223736,0.0,3.2208962
152567.0,Basari: Das Kartenspiel,0.0,0.0,0.0,5.8349547,4.3575625,7.689069,0.0,4.748967,0.0,5.5009136,9.31228,0.0,0.0,6.7211714,0.5687856,0.0,6.880033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4129753,2.080287,6.2599936,8.805089,1.0808951,1.1679007,5.2439847,0.69953674,0.0,1.6920732,0.0,0.0,0.7607498,3.9205368,0.0,7.3242683,0.0,2.9628353,5.0200195,3.0872967,0.0,0.0,0.0,1.4749076,3.89533,0.0,2.3994546,0.0,0.0,5.058676,1.2591008,2.294956,0.0,0.0,0.0,0.0,7.120976,0.0,3.22036
152851.0,Tales & Games: The Grasshopper & the Ant,0.0,0.0,0.0,5.800974,4.326469,7.638042,0.0,4.7148776,0.0,5.4644165,9.247677,0.0,0.0,6.6795297,0.5617113,0.0,6.8380322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3926024,2.06642,6.219467,8.740354,1.0745628,1.1547409,5.2129345,0.69565266,0.0,1.682948,0.0,0.0,0.76201725,3.8917413,0.0,7.274794,0.0,2.9500847,4.996243,3.0669928,0.0,0.0,0.0,1.468696,3.8708727,0.0,2.382827,0.0,0.0,5.025982,1.2549303,2.284492,0.0,0.0,0.0,0.0,7.077859,0.0,3.2008333
153004.0,Lemminge,0.0,0.0,0.0,5.776633,4.305933,7.6065817,0.0,4.6942058,0.0,5.443576,9.215511,0.0,0.0,6.6514134,0.5599355,0.0,6.8070545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378603,2.0549328,6.196226,8.710685,1.0703044,1.1496674,5.1922126,0.6932974,0.0,1.6753303,0.0,0.0,0.75536406,3.8757496,0.0,7.2448807,0.0,2.9297507,4.97392,3.0548623,0.0,0.0,0.0,1.4575281,3.856904,0.0,2.375993,0.0,0.0,5.005005,1.2472652,2.2753873,0.0,0.0,0.0,0.0,7.0486236,0.0,3.1857228
153238.0,Ivor the Engine,0.0,0.0,0.0,5.763905,4.3021975,7.588632,0.0,4.684662,0.0,5.4289923,9.194251,0.0,0.0,6.6348996,0.5644862,0.0,6.795874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3711402,2.0501904,6.1808023,8.687695,1.0706158,1.148157,5.1760406,0.6891279,0.0,1.6717838,0.0,0.0,0.75593764,3.869614,0.0,7.229186,0.0,2.9279945,4.959881,3.0468395,0.0,0.0,0.0,1.4601029,3.8525217,0.0,2.367641,0.0,0.0,4.993547,1.2443472,2.2745929,0.0,0.0,0.0,0.0,7.028457,0.0,3.1805727
153639.0,Zeppelin Attack!,0.0,0.0,0.0,5.876767,4.3822255,7.745434,0.0,4.775876,0.0,5.543661,9.384146,0.0,0.0,6.7712073,0.5724619,0.0,6.932136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4379244,2.0924711,6.3070393,8.87227,1.0889641,1.1705194,5.28314,0.7103708,0.0,1.7096213,0.0,0.0,0.773268,3.944223,0.0,7.380777,0.0,2.9832544,5.061137,3.1134033,0.0,0.0,0.0,1.4871736,3.9263165,0.0,2.4203541,0.0,0.0,5.0939994,1.2695519,2.31607,0.0,0.0,0.0,0.0,7.1855974,0.0,3.2417974
153724.0,Pie Factory,0.0,0.0,0.0,5.8559823,4.369283,7.7124104,0.0,4.7596903,0.0,5.523117,9.345449,0.0,0.0,6.745764,0.5681918,0.0,6.9056273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285216,2.0887802,6.280297,8.834468,1.0850182,1.1656326,5.262305,0.70644534,0.0,1.7036141,0.0,0.0,0.76964253,3.9281359,0.0,7.347887,0.0,2.9765499,5.044773,3.1033018,0.0,0.0,0.0,1.4840425,3.9105453,0.0,2.4110105,0.0,0.0,5.0772233,1.2657459,2.3033001,0.0,0.0,0.0,0.0,7.1529016,0.0,3.2280345
